image_id,description
tweetImg508.jpg,An image of the memorial outside the Stonewall Inn with a rainbow flag and a chair in front of it.
tweetImg3526.jpg,An image of Frederick Douglass with a yellow background and a black and white portrait of Douglass
tweetImg1041.jpg,"An image of a graffiti wall with the words ""Justice 4 Daunte"" and a line of police officers in riot gear behind it."
tweetImg676.jpg,An image of a news article with the headline: BREAKING: The federal judge overseeing Donald Trump's prosecution on charges of seeking to overturn the 2020 election rejected his request to speak broadly about evidence and witnesses.
tweetImg788.jpg,An image of health care workers preparing COVID-19 vaccines.
tweetImg1624.jpg,An image of Afghan people climbing on top of a plane
tweetImg1477.jpg,An image of people running away from a plane at Kabul airport
tweetImg262.jpg,An image of a child and a woman creating a sand sculpture.
tweetImg3632.jpg,An image of people mourning the death of a loved one
tweetImg1474.jpg,An image of a warning about worming
tweetImg979.jpg,An image of a pregnant woman and her midwife
tweetImg3672.jpg,An image of a chart showing the average weekly COVID-19 deaths by age
tweetImg3146.jpg,An image of a river with a red line running through it and a smoke plume in the background
tweetImg448.jpg,An image of people trying to save a home from a wildfire.
tweetImg2368.jpg,An image of police officers standing outside a door.
tweetImg77.jpg,An image of donuts and a dusting of cinnamon sugar
tweetImg2576.jpg,An image of Joni Mitchell playing the piano with headphones on.
tweetImg3682.jpg,An image of a quote from a DHS official
tweetImg242.jpg,An image of a man sitting on a bench in front of the fire lookout tower with the words America's fire spotters aren't ready to fade away just yet
tweetImg1980.jpg,An image of Jon Gruden standing on the sideline during a game.
tweetImg657.jpg,An image of a woman in a green dress dancing on a stage.
tweetImg816.jpg,"An image of Caitlyn Jenner speaking at a podium, with her hands raised and a smile on her face."
tweetImg3315.jpg,An image of a cranberry curd tart with a ring of mixed berries around the outside
tweetImg275.jpg,An image of a piece of overnight French toast with pecans and maple syrup
tweetImg1634.jpg,An image of people queuing outside a vaccination centre in Melbourne
tweetImg898.jpg,An image of a woman kneeling in front of flowers and a mural of George Floyd
tweetImg1253.jpg,An image of a house and trees on fire.
tweetImg2543.jpg,"An image of serial killer Rodney Alcala in a blue prison jumpsuit, looking out from behind a wooden bars."
tweetImg3534.jpg,An image of Eddie Murphy and a quote from the article
tweetImg46.jpg,An image of a grilled cheese sandwich with sauerkraut
tweetImg2750.jpg,"An image of a galaxy with a bright spot and a long, thin, bright line extending from it to the left."
tweetImg1490.jpg,"An image of a woman wearing a black hijab, she is looking to the right of the frame."
tweetImg169.jpg,An image of Novak Djokovic celebrating after winning his 24th grand slam title.
tweetImg2477.jpg,"An image of young women playing soccer in a park, with the headline: The Female Soccer Players Challenging France's Hijab Ban"
tweetImg175.jpg,An image of a bowl of soup with a spoon
tweetImg291.jpg,An image of a peach galette with chocolate drizzled on top
tweetImg44.jpg,An image of chocolate chip cookies on a baking sheet
tweetImg2517.jpg,"An image of a pill being poured into a cup, with the words ""published 2021"""
tweetImg1605.jpg,"An image of a female TV presenter is shown on a screen during a Taliban-sponsored news broadcast in Kabul, Afghanistan, on Sept. 9, 2021."
tweetImg2585.jpg,An image of a woman crying in a hospital in Ukraine
tweetImg2479.jpg,An image of a man walking down a flight of stairs
tweetImg2461.jpg,"An image of Flavor Flav at a party, his hand up in a peace sign."
tweetImg82.jpg,An image of a CSU football player taking a photo with a camera
tweetImg2723.jpg,An image of a woman in a bulletproof vest walking with a man.
tweetImg735.jpg,An image of a plate of creamy grits with a fried egg and toast
tweetImg715.jpg,An image of Taylor Swift performing in a sparkly bodysuit and thigh-high boots.
tweetImg465.jpg,An image of Megan Rapinoe with a quote from her
tweetImg2.jpg,An image of a bowl of food with the text
tweetImg249.jpg,An image of a water tank and a car driving past it with the text: A Colorado City has been battling for decades to use its own water
tweetImg3615.jpg,An image of a man in a suit walking away from a blue curtain and two American flags.
tweetImg482.jpg,An image of a hand holding a glass of banana pudding with crushed cookies on top.
tweetImg3582.jpg,An image of a chart showing economic winners and losers
tweetImg2741.jpg,"An image of a white background with black text that reads: ""Tell us: Will you keep wearing a mask on planes and public transit?"""
tweetImg2830.jpg,An image of Vladimir Putin walking out of a room with a bottle of water in his hand.
tweetImg2492.jpg,"An image of a man with a beard and blue eyes, he is looking at the camera and has red lipstick on his lips."
tweetImg1771.jpg,An image of a police car driving down a road at night.
tweetImg1163.jpg,An image of the USWNT players talking to their coaches during the match against Sweden.
tweetImg2195.jpg,"An image of Stephen Fry wearing a red suit and black tie, holding a microphone and standing on stage with his arms outstretched."
tweetImg699.jpg,"An image of a burning house and palm trees with the text: The historic town of Lahaina, and its legacy, is in ashes."
tweetImg3163.jpg,An image of a 3rd birthday sign.
tweetImg910.jpg,"An image of police and emergency vehicles at the scene of a shooting in Toronto on April 23, 2021."
tweetImg115.jpg,An image of a man walking through rubble with the title
tweetImg2554.jpg,"An image of workers in protective suits disinfecting the streets of Wuhan, China."
tweetImg2497.jpg,An image of a woman getting a tattoo on her arm by a man.
tweetImg391.jpg,"An image of a man and a woman sitting next to each other, with the text: ""My God, I could have done something differently."""
tweetImg702.jpg,An image of a chart showing the year-over-year change in the Consumer Price Index
tweetImg1317.jpg,An image of a child being vaccinated
tweetImg2519.jpg,An image of a wall with a dollar sign and a line graph
tweetImg349.jpg,An image of roasted brussels sprouts with a lime wedge
tweetImg2320.jpg,An image of a man in a suit
tweetImg810.jpg,An image of Tommy Robinson taking a selfie with a crowd
tweetImg102.jpg,An image of a bathroom with a bathtub and a wedding dress hanging from the shower curtain.
tweetImg2694.jpg,"An image of a field in the village of Sinuiju, North Korea, released by Maxar Technologies, a commercial satellite imagery company, on March 16, 2017."
tweetImg879.jpg,"An image of a quote from Cyrus Vance, the Manhattan district attorney, that reads: ""Criminally prosecuting prostitution does not make us safer, and too often, achieves the opposite result by further marginalizing vulnerable New Yorkers."""
tweetImg2303.jpg,An image of a man in a suit sitting at a desk with a TV in the background.
tweetImg875.jpg,An image of people carrying coal on their heads
tweetImg241.jpg,"An image of a UNCW women's lacrosse player smiling while wearing a hat that says ""NCAA Champions"""
tweetImg1965.jpg,An image of a man playing a piano in an airport
tweetImg876.jpg,An image of a man in a hospital bed wearing a face mask
tweetImg2668.jpg,"An image of a man and a woman with the text ""Still Processing: Do you hit'skip intro' when you're watching TV?"""
tweetImg1918.jpg,An image of Houston Astros second baseman Jose Altuve rounding the bases after hitting a home run.
tweetImg1524.jpg,An image of Taliban fighters and protesters in Kabul.
tweetImg1733.jpg,"An image of an older man with white hair and a white beard, he is wearing a black jacket and a white t-shirt, and is sitting in a field."
tweetImg2635.jpg,An image of a quote from a tech reporter
tweetImg1903.jpg,"An image of Robert Durst in a wheelchair at his murder trial in Los Angeles, April 17, 2021."
tweetImg1028.jpg,An image of a text box that reads: Regular exercise may help protect against severe covid
tweetImg835.jpg,An image of people and a mask with text that reads: Do you still need a mask? Use the 2-of-1 rule when you're in public spaces or don't know the vaccination status of others.
tweetImg1465.jpg,An image of a couple walking across a bridge.
tweetImg705.jpg,"An image of a text box that reads: At least 36 dead in Maui wildfires, officials say"
tweetImg1001.jpg,"An image of a man in a military hat, a crowd of people, and a quote from the Oath Keepers: ""We will cooperate with the federal government to protect the Constitution and the Republic."""
tweetImg697.jpg,An image of sandwiches and the text
tweetImg3466.jpg,An image of a model of a classroom with students sitting at desks
tweetImg3575.jpg,"An image of a quote that reads: ""The number of Black students who received offers to Stuyvesant, one of New York City's most competitive public schools, out of 745 spots. Only one Black student was accepted into Stuyven's Black Technical High School."""
tweetImg630.jpg,An image of key lime pie bars with whipped cream
tweetImg1781.jpg,An image of a shark with its mouth open
tweetImg878.jpg,An image of a woman and a young boy holding a sign and a picture of George Floyd.
tweetImg3573.jpg,An image of actress and comedian Patti Harrison with a quote
tweetImg1046.jpg,An image of Rep. Barbara Lee talking to a constituent while holding a cell phone
tweetImg1927.jpg,An image of a quote from a Holocaust survivor
